"st_fips","state","variable","estimate","moe","year","sex","marital_status","age"
"47","Tennessee","B12002_072",1846,679,2013,"M","Widowed","40-44"
"47","Tennessee","B12002_073",2057,668,2013,"M","Widowed","45-49"
"47","Tennessee","B12002_074",3499,1155,2013,"M","Widowed","50-54"
"47","Tennessee","B12002_075",3821,954,2013,"M","Widowed","55-59"
"47","Tennessee","B12002_076",6068,1110,2013,"M","Widowed","60-64"
"47","Tennessee","B12002_077",18716,1802,2013,"M","Widowed","65-74"
"47","Tennessee","B12002_078",20087,1935,2013,"M","Widowed","75-84"
"47","Tennessee","B12002_079",10842,1511,2013,"M","Widowed","85+"
"47","Tennessee","B12002_081",0,203,2013,"M","Divorced","15-17"
"47","Tennessee","B12002_082",45,73,2013,"M","Divorced","18-19"
"47","Tennessee","B12002_083",2315,856,2013,"M","Divorced","20-24"
"47","Tennessee","B12002_084",12017,1848,2013,"M","Divorced","25-29"
"47","Tennessee","B12002_085",19831,2240,2013,"M","Divorced","30-34"
"47","Tennessee","B12002_086",27826,2650,2013,"M","Divorced","35-39"
"47","Tennessee","B12002_087",36570,3147,2013,"M","Divorced","40-44"
"47","Tennessee","B12002_088",39501,2933,2013,"M","Divorced","45-49"
"47","Tennessee","B12002_089",44809,3143,2013,"M","Divorced","50-54"
"47","Tennessee","B12002_090",43789,3305,2013,"M","Divorced","55-59"
"47","Tennessee","B12002_091",32845,2421,2013,"M","Divorced","60-64"
"47","Tennessee","B12002_092",33271,2769,2013,"M","Divorced","65-74"
"47","Tennessee","B12002_093",9875,1420,2013,"M","Divorced","75-84"
"47","Tennessee","B12002_094",2138,714,2013,"M","Divorced","85+"
"47","Tennessee","B12002_097",120755,2654,2013,"F","Never Married","15-17"
"47","Tennessee","B12002_098",82860,2982,2013,"F","Never Married","18-19"
"47","Tennessee","B12002_099",181368,4611,2013,"F","Never Married","20-24"
"47","Tennessee","B12002_100",105063,3879,2013,"F","Never Married","25-29"
"47","Tennessee","B12002_101",63169,3441,2013,"F","Never Married","30-34"
"47","Tennessee","B12002_102",37440,3153,2013,"F","Never Married","35-39"
"47","Tennessee","B12002_103",31601,3186,2013,"F","Never Married","40-44"
"47","Tennessee","B12002_104",25639,2771,2013,"F","Never Married","45-49"
"47","Tennessee","B12002_105",25750,2520,2013,"F","Never Married","50-54"
"47","Tennessee","B12002_106",17788,2302,2013,"F","Never Married","55-59"
"47","Tennessee","B12002_107",13499,1725,2013,"F","Never Married","60-64"
"47","Tennessee","B12002_108",11452,1429,2013,"F","Never Married","65-74"
"47","Tennessee","B12002_109",4697,1263,2013,"F","Never Married","75-84"
"47","Tennessee","B12002_110",1598,488,2013,"F","Never Married","85+"
"47","Tennessee","B12002_113",121,140,2013,"F","Married","15-17"
"47","Tennessee","B12002_114",1090,417,2013,"F","Married","18-19"
"47","Tennessee","B12002_115",33514,3184,2013,"F","Married","20-24"
"47","Tennessee","B12002_116",79140,3722,2013,"F","Married","25-29"
"47","Tennessee","B12002_117",112646,4041,2013,"F","Married","30-34"
"47","Tennessee","B12002_118",121684,5025,2013,"F","Married","35-39"
"47","Tennessee","B12002_119",130685,5045,2013,"F","Married","40-44"
"47","Tennessee","B12002_120",130292,4010,2013,"F","Married","45-49"
"47","Tennessee","B12002_121",141337,3681,2013,"F","Married","50-54"
"47","Tennessee","B12002_122",131250,4430,2013,"F","Married","55-59"
"47","Tennessee","B12002_123",121415,4752,2013,"F","Married","60-64"
"47","Tennessee","B12002_124",162821,4532,2013,"F","Married","65-74"
"47","Tennessee","B12002_125",56680,3155,2013,"F","Married","75-84"
"47","Tennessee","B12002_126",7147,1048,2013,"F","Married","85+"
"47","Tennessee","B12002_129",0,203,2013,"F","Separated","15-17"
"47","Tennessee","B12002_130",309,251,2013,"F","Separated","18-19"
"47","Tennessee","B12002_131",3820,1054,2013,"F","Separated","20-24"
"47","Tennessee","B12002_132",6439,1346,2013,"F","Separated","25-29"
"47","Tennessee","B12002_133",9067,1679,2013,"F","Separated","30-34"
"47","Tennessee","B12002_134",9329,1819,2013,"F","Separated","35-39"
"47","Tennessee","B12002_135",10720,1757,2013,"F","Separated","40-44"
"47","Tennessee","B12002_136",9254,1609,2013,"F","Separated","45-49"
"47","Tennessee","B12002_137",7289,1231,2013,"F","Separated","50-54"
"47","Tennessee","B12002_138",5805,1114,2013,"F","Separated","55-59"
"47","Tennessee","B12002_139",4302,1076,2013,"F","Separated","60-64"
"47","Tennessee","B12002_140",3117,795,2013,"F","Separated","65-74"
"47","Tennessee","B12002_141",1917,735,2013,"F","Separated","75-84"
"47","Tennessee","B12002_142",475,337,2013,"F","Separated","85+"
"47","Tennessee","B12002_159",31,56,2013,"F","Widowed","15-17"
"47","Tennessee","B12002_160",0,203,2013,"F","Widowed","18-19"
"47","Tennessee","B12002_161",167,156,2013,"F","Widowed","20-24"
"47","Tennessee","B12002_162",719,490,2013,"F","Widowed","25-29"
"47","Tennessee","B12002_163",277,246,2013,"F","Widowed","30-34"
"47","Tennessee","B12002_164",2247,862,2013,"F","Widowed","35-39"
"47","Tennessee","B12002_165",3024,1000,2013,"F","Widowed","40-44"
"47","Tennessee","B12002_166",6789,1485,2013,"F","Widowed","45-49"
"47","Tennessee","B12002_167",10905,1711,2013,"F","Widowed","50-54"
"47","Tennessee","B12002_168",20447,2453,2013,"F","Widowed","55-59"
"47","Tennessee","B12002_169",23567,2188,2013,"F","Widowed","60-64"
"47","Tennessee","B12002_170",66260,3804,2013,"F","Widowed","65-74"
"47","Tennessee","B12002_171",81275,3708,2013,"F","Widowed","75-84"
"47","Tennessee","B12002_172",56777,2988,2013,"F","Widowed","85+"
"47","Tennessee","B12002_174",0,203,2013,"F","Divorced","15-17"
"47","Tennessee","B12002_175",204,272,2013,"F","Divorced","18-19"
"47","Tennessee","B12002_176",3490,1276,2013,"F","Divorced","20-24"
"47","Tennessee","B12002_177",11660,1807,2013,"F","Divorced","25-29"
"47","Tennessee","B12002_178",22761,2477,2013,"F","Divorced","30-34"
"47","Tennessee","B12002_179",29157,3066,2013,"F","Divorced","35-39"
"47","Tennessee","B12002_180",42083,3502,2013,"F","Divorced","40-44"
"47","Tennessee","B12002_181",43687,3521,2013,"F","Divorced","45-49"
"47","Tennessee","B12002_182",46592,3107,2013,"F","Divorced","50-54"
"47","Tennessee","B12002_183",47000,3412,2013,"F","Divorced","55-59"
"47","Tennessee","B12002_184",43043,3508,2013,"F","Divorced","60-64"
"47","Tennessee","B12002_185",50259,3101,2013,"F","Divorced","65-74"
"47","Tennessee","B12002_186",18229,1752,2013,"F","Divorced","75-84"
"47","Tennessee","B12002_187",4099,1045,2013,"F","Divorced","85+"
"47","Tennessee","B12002_004",129669,2708,2015,"M","Never Married","15-17"
"47","Tennessee","B12002_005",88607,3317,2015,"M","Never Married","18-19"
"47","Tennessee","B12002_006",201946,4960,2015,"M","Never Married","20-24"
"47","Tennessee","B12002_007",134445,4744,2015,"M","Never Married","25-29"
"47","Tennessee","B12002_008",82805,3732,2015,"M","Never Married","30-34"
"47","Tennessee","B12002_009",48896,3563,2015,"M","Never Married","35-39"
"47","Tennessee","B12002_010",45284,3857,2015,"M","Never Married","40-44"
"47","Tennessee","B12002_011",34990,2428,2015,"M","Never Married","45-49"
"47","Tennessee","B12002_012",32485,3007,2015,"M","Never Married","50-54"
"47","Tennessee","B12002_013",22870,2600,2015,"M","Never Married","55-59"
"47","Tennessee","B12002_014",14758,1918,2015,"M","Never Married","60-64"
"47","Tennessee","B12002_015",11195,1592,2015,"M","Never Married","65-74"
"47","Tennessee","B12002_016",4930,1204,2015,"M","Never Married","75-84"
"47","Tennessee","B12002_017",1003,521,2015,"M","Never Married","85+"
"47","Tennessee","B12002_020",37,46,2015,"M","Married","15-17"
"47","Tennessee","B12002_021",335,294,2015,"M","Married","18-19"
"47","Tennessee","B12002_022",20283,2357,2015,"M","Married","20-24"
"47","Tennessee","B12002_023",62227,4390,2015,"M","Married","25-29"
"47","Tennessee","B12002_024",99879,3518,2015,"M","Married","30-34"
"47","Tennessee","B12002_025",111904,5535,2015,"M","Married","35-39"
"47","Tennessee","B12002_026",123578,4769,2015,"M","Married","40-44"
"47","Tennessee","B12002_027",123205,3896,2015,"M","Married","45-49"
"47","Tennessee","B12002_028",130725,3635,2015,"M","Married","50-54"
"47","Tennessee","B12002_029",139390,4483,2015,"M","Married","55-59"
"47","Tennessee","B12002_030",123344,4375,2015,"M","Married","60-64"
"47","Tennessee","B12002_031",203458,3559,2015,"M","Married","65-74"
"47","Tennessee","B12002_032",85848,3129,2015,"M","Married","75-84"
"47","Tennessee","B12002_033",18331,1735,2015,"M","Married","85+"
"47","Tennessee","B12002_036",81,146,2015,"M","Separated","15-17"
"47","Tennessee","B12002_037",0,200,2015,"M","Separated","18-19"
"47","Tennessee","B12002_038",1750,857,2015,"M","Separated","20-24"
"47","Tennessee","B12002_039",3042,1035,2015,"M","Separated","25-29"
"47","Tennessee","B12002_040",3798,1205,2015,"M","Separated","30-34"
"47","Tennessee","B12002_041",5426,1418,2015,"M","Separated","35-39"
"47","Tennessee","B12002_042",5978,1251,2015,"M","Separated","40-44"
"47","Tennessee","B12002_043",5552,1163,2015,"M","Separated","45-49"
"47","Tennessee","B12002_044",6635,1470,2015,"M","Separated","50-54"
"47","Tennessee","B12002_045",4531,1098,2015,"M","Separated","55-59"
"47","Tennessee","B12002_046",4061,1086,2015,"M","Separated","60-64"
"47","Tennessee","B12002_047",3839,857,2015,"M","Separated","65-74"
"47","Tennessee","B12002_048",1330,582,2015,"M","Separated","75-84"
"47","Tennessee","B12002_049",266,248,2015,"M","Separated","85+"
"47","Tennessee","B12002_066",259,415,2015,"M","Widowed","15-17"
"47","Tennessee","B12002_067",0,200,2015,"M","Widowed","18-19"
"47","Tennessee","B12002_068",103,172,2015,"M","Widowed","20-24"
"47","Tennessee","B12002_069",613,482,2015,"M","Widowed","25-29"
"47","Tennessee","B12002_070",274,250,2015,"M","Widowed","30-34"
"47","Tennessee","B12002_071",1167,589,2015,"M","Widowed","35-39"
"47","Tennessee","B12002_072",1917,991,2015,"M","Widowed","40-44"
"47","Tennessee","B12002_073",1999,707,2015,"M","Widowed","45-49"
"47","Tennessee","B12002_074",3823,1015,2015,"M","Widowed","50-54"
"47","Tennessee","B12002_075",5546,1091,2015,"M","Widowed","55-59"
"47","Tennessee","B12002_076",8234,1411,2015,"M","Widowed","60-64"
"47","Tennessee","B12002_077",19543,1946,2015,"M","Widowed","65-74"
"47","Tennessee","B12002_078",17455,1948,2015,"M","Widowed","75-84"
"47","Tennessee","B12002_079",12487,1701,2015,"M","Widowed","85+"
"47","Tennessee","B12002_081",75,121,2015,"M","Divorced","15-17"
"47","Tennessee","B12002_082",0,200,2015,"M","Divorced","18-19"
"47","Tennessee","B12002_083",2189,1002,2015,"M","Divorced","20-24"
"47","Tennessee","B12002_084",8071,1523,2015,"M","Divorced","25-29"
"47","Tennessee","B12002_085",17150,1777,2015,"M","Divorced","30-34"
"47","Tennessee","B12002_086",24804,2778,2015,"M","Divorced","35-39"
"47","Tennessee","B12002_087",31386,2953,2015,"M","Divorced","40-44"
"47","Tennessee","B12002_088",42212,3648,2015,"M","Divorced","45-49"
"47","Tennessee","B12002_089",43757,2824,2015,"M","Divorced","50-54"
"47","Tennessee","B12002_090",41751,3396,2015,"M","Divorced","55-59"
"47","Tennessee","B12002_091",35299,2901,2015,"M","Divorced","60-64"
"47","Tennessee","B12002_092",42887,2735,2015,"M","Divorced","65-74"
"47","Tennessee","B12002_093",12303,1552,2015,"M","Divorced","75-84"
"47","Tennessee","B12002_094",2880,928,2015,"M","Divorced","85+"
"47","Tennessee","B12002_097",124964,2163,2015,"F","Never Married","15-17"
"47","Tennessee","B12002_098",84313,3414,2015,"F","Never Married","18-19"
"47","Tennessee","B12002_099",188156,3854,2015,"F","Never Married","20-24"
"47","Tennessee","B12002_100",111179,4476,2015,"F","Never Married","25-29"
"47","Tennessee","B12002_101",64721,3453,2015,"F","Never Married","30-34"
"47","Tennessee","B12002_102",45918,4059,2015,"F","Never Married","35-39"
"47","Tennessee","B12002_103",31322,3017,2015,"F","Never Married","40-44"
"47","Tennessee","B12002_104",26168,2273,2015,"F","Never Married","45-49"
"47","Tennessee","B12002_105",26441,2554,2015,"F","Never Married","50-54"
"47","Tennessee","B12002_106",20923,2398,2015,"F","Never Married","55-59"
"47","Tennessee","B12002_107",14291,1991,2015,"F","Never Married","60-64"
"47","Tennessee","B12002_108",14953,1588,2015,"F","Never Married","65-74"
"47","Tennessee","B12002_109",5233,1060,2015,"F","Never Married","75-84"
"47","Tennessee","B12002_110",3041,806,2015,"F","Never Married","85+"
"47","Tennessee","B12002_113",89,120,2015,"F","Married","15-17"
"47","Tennessee","B12002_114",1212,531,2015,"F","Married","18-19"
"47","Tennessee","B12002_115",27613,2672,2015,"F","Married","20-24"
"47","Tennessee","B12002_116",86842,4719,2015,"F","Married","25-29"
"47","Tennessee","B12002_117",114763,4698,2015,"F","Married","30-34"
"47","Tennessee","B12002_118",118075,4627,2015,"F","Married","35-39"
"47","Tennessee","B12002_119",128664,5196,2015,"F","Married","40-44"
"47","Tennessee","B12002_120",128912,4525,2015,"F","Married","45-49"
"47","Tennessee","B12002_121",135258,3494,2015,"F","Married","50-54"
"47","Tennessee","B12002_122",138107,4404,2015,"F","Married","55-59"
"47","Tennessee","B12002_123",120019,4566,2015,"F","Married","60-64"
"47","Tennessee","B12002_124",169795,4313,2015,"F","Married","65-74"
"47","Tennessee","B12002_125",57278,3076,2015,"F","Married","75-84"
"47","Tennessee","B12002_126",9282,1270,2015,"F","Married","85+"
"47","Tennessee","B12002_129",40,63,2015,"F","Separated","15-17"
"47","Tennessee","B12002_130",29,53,2015,"F","Separated","18-19"
"47","Tennessee","B12002_131",2408,667,2015,"F","Separated","20-24"
"47","Tennessee","B12002_132",6051,1438,2015,"F","Separated","25-29"
"47","Tennessee","B12002_133",9220,1882,2015,"F","Separated","30-34"
"47","Tennessee","B12002_134",10118,1977,2015,"F","Separated","35-39"
"47","Tennessee","B12002_135",9628,1964,2015,"F","Separated","40-44"
"47","Tennessee","B12002_136",8366,1469,2015,"F","Separated","45-49"
"47","Tennessee","B12002_137",8227,1455,2015,"F","Separated","50-54"
"47","Tennessee","B12002_138",7121,1255,2015,"F","Separated","55-59"
"47","Tennessee","B12002_139",3953,942,2015,"F","Separated","60-64"
"47","Tennessee","B12002_140",3886,1095,2015,"F","Separated","65-74"
"47","Tennessee","B12002_141",605,392,2015,"F","Separated","75-84"
"47","Tennessee","B12002_142",289,287,2015,"F","Separated","85+"
"47","Tennessee","B12002_159",39,75,2015,"F","Widowed","15-17"
"47","Tennessee","B12002_160",0,200,2015,"F","Widowed","18-19"
"47","Tennessee","B12002_161",343,364,2015,"F","Widowed","20-24"
"47","Tennessee","B12002_162",412,425,2015,"F","Widowed","25-29"
"47","Tennessee","B12002_163",951,646,2015,"F","Widowed","30-34"
"47","Tennessee","B12002_164",2498,877,2015,"F","Widowed","35-39"
"47","Tennessee","B12002_165",3065,903,2015,"F","Widowed","40-44"
"47","Tennessee","B12002_166",5321,1351,2015,"F","Widowed","45-49"
"47","Tennessee","B12002_167",9958,1478,2015,"F","Widowed","50-54"
"47","Tennessee","B12002_168",16617,2059,2015,"F","Widowed","55-59"
"47","Tennessee","B12002_169",22535,2517,2015,"F","Widowed","60-64"
"47","Tennessee","B12002_170",71588,3246,2015,"F","Widowed","65-74"
"47","Tennessee","B12002_171",81590,3715,2015,"F","Widowed","75-84"
"47","Tennessee","B12002_172",57853,3320,2015,"F","Widowed","85+"
"47","Tennessee","B12002_174",0,200,2015,"F","Divorced","15-17"
"47","Tennessee","B12002_175",0,200,2015,"F","Divorced","18-19"
"47","Tennessee","B12002_176",2613,1022,2015,"F","Divorced","20-24"
"47","Tennessee","B12002_177",11492,1958,2015,"F","Divorced","25-29"
"47","Tennessee","B12002_178",19858,2617,2015,"F","Divorced","30-34"
"47","Tennessee","B12002_179",29077,3200,2015,"F","Divorced","35-39"
"47","Tennessee","B12002_180",37028,3518,2015,"F","Divorced","40-44"
"47","Tennessee","B12002_181",46067,3046,2015,"F","Divorced","45-49"
"47","Tennessee","B12002_182",53055,3351,2015,"F","Divorced","50-54"
"47","Tennessee","B12002_183",53879,3516,2015,"F","Divorced","55-59"
"47","Tennessee","B12002_184",43205,3325,2015,"F","Divorced","60-64"
"47","Tennessee","B12002_185",56768,3402,2015,"F","Divorced","65-74"
"47","Tennessee","B12002_186",20896,2262,2015,"F","Divorced","75-84"
"47","Tennessee","B12002_187",5681,971,2015,"F","Divorced","85+"
"47","Tennessee","B12002_004",129726,3328,2017,"M","Never Married","15-17"
"47","Tennessee","B12002_005",92129,3597,2017,"M","Never Married","18-19"
"47","Tennessee","B12002_006",196720,4793,2017,"M","Never Married","20-24"
"47","Tennessee","B12002_007",149841,5323,2017,"M","Never Married","25-29"
"47","Tennessee","B12002_008",82855,4535,2017,"M","Never Married","30-34"
"47","Tennessee","B12002_009",56155,3800,2017,"M","Never Married","35-39"
"47","Tennessee","B12002_010",39779,4044,2017,"M","Never Married","40-44"
"47","Tennessee","B12002_011",34650,3374,2017,"M","Never Married","45-49"
"47","Tennessee","B12002_012",29971,2696,2017,"M","Never Married","50-54"
"47","Tennessee","B12002_013",26637,2435,2017,"M","Never Married","55-59"
"47","Tennessee","B12002_014",16646,1885,2017,"M","Never Married","60-64"
"47","Tennessee","B12002_015",15139,1998,2017,"M","Never Married","65-74"
"47","Tennessee","B12002_016",3490,814,2017,"M","Never Married","75-84"
"47","Tennessee","B12002_017",923,481,2017,"M","Never Married","85+"
"47","Tennessee","B12002_020",0,208,2017,"M","Married","15-17"
"47","Tennessee","B12002_021",849,414,2017,"M","Married","18-19"
"47","Tennessee","B12002_022",17894,2460,2017,"M","Married","20-24"
"47","Tennessee","B12002_023",68556,4381,2017,"M","Married","25-29"
"47","Tennessee","B12002_024",103237,4341,2017,"M","Married","30-34"
"47","Tennessee","B12002_025",118086,4483,2017,"M","Married","35-39"
"47","Tennessee","B12002_026",119506,5388,2017,"M","Married","40-44"
"47","Tennessee","B12002_027",130604,4530,2017,"M","Married","45-49"
"47","Tennessee","B12002_028",131153,3767,2017,"M","Married","50-54"
"47","Tennessee","B12002_029",136150,4915,2017,"M","Married","55-59"
"47","Tennessee","B12002_030",132178,4518,2017,"M","Married","60-64"
"47","Tennessee","B12002_031",212419,3688,2017,"M","Married","65-74"
"47","Tennessee","B12002_032",93858,2923,2017,"M","Married","75-84"
"47","Tennessee","B12002_033",20468,2008,2017,"M","Married","85+"
"47","Tennessee","B12002_036",60,124,2017,"M","Separated","15-17"
"47","Tennessee","B12002_037",0,208,2017,"M","Separated","18-19"
"47","Tennessee","B12002_038",1216,573,2017,"M","Separated","20-24"
"47","Tennessee","B12002_039",4873,1462,2017,"M","Separated","25-29"
"47","Tennessee","B12002_040",4801,1390,2017,"M","Separated","30-34"
"47","Tennessee","B12002_041",7036,1743,2017,"M","Separated","35-39"
"47","Tennessee","B12002_042",5599,1196,2017,"M","Separated","40-44"
"47","Tennessee","B12002_043",7742,1578,2017,"M","Separated","45-49"
"47","Tennessee","B12002_044",7170,1609,2017,"M","Separated","50-54"
"47","Tennessee","B12002_045",5928,1300,2017,"M","Separated","55-59"
"47","Tennessee","B12002_046",3583,900,2017,"M","Separated","60-64"
"47","Tennessee","B12002_047",3745,803,2017,"M","Separated","65-74"
"47","Tennessee","B12002_048",1099,498,2017,"M","Separated","75-84"
"47","Tennessee","B12002_049",466,315,2017,"M","Separated","85+"
"47","Tennessee","B12002_066",0,208,2017,"M","Widowed","15-17"
"47","Tennessee","B12002_067",0,208,2017,"M","Widowed","18-19"
"47","Tennessee","B12002_068",321,310,2017,"M","Widowed","20-24"
"47","Tennessee","B12002_069",266,240,2017,"M","Widowed","25-29"
"47","Tennessee","B12002_070",258,273,2017,"M","Widowed","30-34"
"47","Tennessee","B12002_071",717,579,2017,"M","Widowed","35-39"
"47","Tennessee","B12002_072",1450,673,2017,"M","Widowed","40-44"
"47","Tennessee","B12002_073",1407,574,2017,"M","Widowed","45-49"
"47","Tennessee","B12002_074",2825,881,2017,"M","Widowed","50-54"
"47","Tennessee","B12002_075",4961,1118,2017,"M","Widowed","55-59"
"47","Tennessee","B12002_076",9762,1558,2017,"M","Widowed","60-64"
"47","Tennessee","B12002_077",22053,2176,2017,"M","Widowed","65-74"
"47","Tennessee","B12002_078",19463,1605,2017,"M","Widowed","75-84"
"47","Tennessee","B12002_079",12639,1639,2017,"M","Widowed","85+"
"47","Tennessee","B12002_081",0,208,2017,"M","Divorced","15-17"
"47","Tennessee","B12002_082",80,135,2017,"M","Divorced","18-19"
"47","Tennessee","B12002_083",1815,733,2017,"M","Divorced","20-24"
"47","Tennessee","B12002_084",7125,1544,2017,"M","Divorced","25-29"
"47","Tennessee","B12002_085",15307,2218,2017,"M","Divorced","30-34"
"47","Tennessee","B12002_086",28085,3229,2017,"M","Divorced","35-39"
"47","Tennessee","B12002_087",27233,3030,2017,"M","Divorced","40-44"
"47","Tennessee","B12002_088",37631,3633,2017,"M","Divorced","45-49"
"47","Tennessee","B12002_089",42601,3253,2017,"M","Divorced","50-54"
"47","Tennessee","B12002_090",38369,2996,2017,"M","Divorced","55-59"
"47","Tennessee","B12002_091",36377,3519,2017,"M","Divorced","60-64"
"47","Tennessee","B12002_092",40220,2755,2017,"M","Divorced","65-74"
"47","Tennessee","B12002_093",11980,1642,2017,"M","Divorced","75-84"
"47","Tennessee","B12002_094",2392,802,2017,"M","Divorced","85+"
"47","Tennessee","B12002_097",126968,2514,2017,"F","Never Married","15-17"
"47","Tennessee","B12002_098",86139,3566,2017,"F","Never Married","18-19"
"47","Tennessee","B12002_099",177977,4790,2017,"F","Never Married","20-24"
"47","Tennessee","B12002_100",126540,4855,2017,"F","Never Married","25-29"
"47","Tennessee","B12002_101",68129,3490,2017,"F","Never Married","30-34"
"47","Tennessee","B12002_102",54861,3973,2017,"F","Never Married","35-39"
"47","Tennessee","B12002_103",30680,3369,2017,"F","Never Married","40-44"
"47","Tennessee","B12002_104",29840,2878,2017,"F","Never Married","45-49"
"47","Tennessee","B12002_105",23800,2548,2017,"F","Never Married","50-54"
"47","Tennessee","B12002_106",18781,2186,2017,"F","Never Married","55-59"
"47","Tennessee","B12002_107",15512,2139,2017,"F","Never Married","60-64"
"47","Tennessee","B12002_108",16112,2206,2017,"F","Never Married","65-74"
"47","Tennessee","B12002_109",7623,1412,2017,"F","Never Married","75-84"
"47","Tennessee","B12002_110",2885,871,2017,"F","Never Married","85+"
"47","Tennessee","B12002_113",121,121,2017,"F","Married","15-17"
"47","Tennessee","B12002_114",1826,728,2017,"F","Married","18-19"
"47","Tennessee","B12002_115",29762,2939,2017,"F","Married","20-24"
"47","Tennessee","B12002_116",84516,4740,2017,"F","Married","25-29"
"47","Tennessee","B12002_117",114480,4476,2017,"F","Married","30-34"
"47","Tennessee","B12002_118",125121,5327,2017,"F","Married","35-39"
"47","Tennessee","B12002_119",122169,5535,2017,"F","Married","40-44"
"47","Tennessee","B12002_120",130739,3980,2017,"F","Married","45-49"
"47","Tennessee","B12002_121",139113,4033,2017,"F","Married","50-54"
"47","Tennessee","B12002_122",140263,4687,2017,"F","Married","55-59"
"47","Tennessee","B12002_123",132495,4470,2017,"F","Married","60-64"
"47","Tennessee","B12002_124",187241,4850,2017,"F","Married","65-74"
"47","Tennessee","B12002_125",69168,3720,2017,"F","Married","75-84"
"47","Tennessee","B12002_126",8312,1343,2017,"F","Married","85+"
"47","Tennessee","B12002_129",199,225,2017,"F","Separated","15-17"
"47","Tennessee","B12002_130",0,208,2017,"F","Separated","18-19"
"47","Tennessee","B12002_131",2127,830,2017,"F","Separated","20-24"
"47","Tennessee","B12002_132",5918,1406,2017,"F","Separated","25-29"
"47","Tennessee","B12002_133",8631,1471,2017,"F","Separated","30-34"
"47","Tennessee","B12002_134",9340,2017,2017,"F","Separated","35-39"
"47","Tennessee","B12002_135",7517,1595,2017,"F","Separated","40-44"
"47","Tennessee","B12002_136",7713,1531,2017,"F","Separated","45-49"
"47","Tennessee","B12002_137",5998,1268,2017,"F","Separated","50-54"
"47","Tennessee","B12002_138",5835,1155,2017,"F","Separated","55-59"
"47","Tennessee","B12002_139",4730,1133,2017,"F","Separated","60-64"
"47","Tennessee","B12002_140",2731,891,2017,"F","Separated","65-74"
"47","Tennessee","B12002_141",494,299,2017,"F","Separated","75-84"
"47","Tennessee","B12002_142",282,310,2017,"F","Separated","85+"
"47","Tennessee","B12002_159",165,274,2017,"F","Widowed","15-17"
"47","Tennessee","B12002_160",0,208,2017,"F","Widowed","18-19"
"47","Tennessee","B12002_161",49,93,2017,"F","Widowed","20-24"
"47","Tennessee","B12002_162",202,192,2017,"F","Widowed","25-29"
"47","Tennessee","B12002_163",1451,841,2017,"F","Widowed","30-34"
"47","Tennessee","B12002_164",2956,1167,2017,"F","Widowed","35-39"
"47","Tennessee","B12002_165",3406,1189,2017,"F","Widowed","40-44"
"47","Tennessee","B12002_166",4339,1104,2017,"F","Widowed","45-49"
"47","Tennessee","B12002_167",7445,1411,2017,"F","Widowed","50-54"
"47","Tennessee","B12002_168",16008,2146,2017,"F","Widowed","55-59"
"47","Tennessee","B12002_169",22877,2432,2017,"F","Widowed","60-64"
"47","Tennessee","B12002_170",71591,3570,2017,"F","Widowed","65-74"
"47","Tennessee","B12002_171",79749,3190,2017,"F","Widowed","75-84"
"47","Tennessee","B12002_172",55153,2662,2017,"F","Widowed","85+"
"47","Tennessee","B12002_174",0,208,2017,"F","Divorced","15-17"
"47","Tennessee","B12002_175",0,208,2017,"F","Divorced","18-19"
"47","Tennessee","B12002_176",974,494,2017,"F","Divorced","20-24"
"47","Tennessee","B12002_177",13319,2080,2017,"F","Divorced","25-29"
"47","Tennessee","B12002_178",18571,2139,2017,"F","Divorced","30-34"
"47","Tennessee","B12002_179",28174,3001,2017,"F","Divorced","35-39"
"47","Tennessee","B12002_180",33277,3408,2017,"F","Divorced","40-44"
"47","Tennessee","B12002_181",46623,3485,2017,"F","Divorced","45-49"
"47","Tennessee","B12002_182",49183,3324,2017,"F","Divorced","50-54"
"47","Tennessee","B12002_183",48400,3101,2017,"F","Divorced","55-59"
"47","Tennessee","B12002_184",46666,3247,2017,"F","Divorced","60-64"
"47","Tennessee","B12002_185",61115,3692,2017,"F","Divorced","65-74"
"47","Tennessee","B12002_186",20429,2202,2017,"F","Divorced","75-84"
"47","Tennessee","B12002_187",6121,1211,2017,"F","Divorced","85+"
"47","Tennessee","B12002_004",133217,3175,2019,"M","Never Married","15-17"
"47","Tennessee","B12002_005",92393,4099,2019,"M","Never Married","18-19"
"47","Tennessee","B12002_006",195530,3914,2019,"M","Never Married","20-24"
"47","Tennessee","B12002_007",152044,4950,2019,"M","Never Married","25-29"
"47","Tennessee","B12002_008",91359,5140,2019,"M","Never Married","30-34"
"47","Tennessee","B12002_009",58277,4549,2019,"M","Never Married","35-39"
"47","Tennessee","B12002_010",45591,4323,2019,"M","Never Married","40-44"
"47","Tennessee","B12002_011",36967,2986,2019,"M","Never Married","45-49"
"47","Tennessee","B12002_012",30034,2890,2019,"M","Never Married","50-54"
"47","Tennessee","B12002_013",23585,2488,2019,"M","Never Married","55-59"
"47","Tennessee","B12002_014",21241,2182,2019,"M","Never Married","60-64"
"47","Tennessee","B12002_015",17692,2187,2019,"M","Never Married","65-74"
"47","Tennessee","B12002_016",4526,1098,2019,"M","Never Married","75-84"
"47","Tennessee","B12002_017",1059,536,2019,"M","Never Married","85+"
"47","Tennessee","B12002_020",28,48,2019,"M","Married","15-17"
"47","Tennessee","B12002_021",815,540,2019,"M","Married","18-19"
