"st_fips","state","estimate","moe","year","child_age","child_parent"
16,"Idaho",11878,3161,2021,"06-11","Single Parent (Dad)"
16,"Idaho",14569,3193,2021,"12-17","Single Parent (Dad)"
16,"Idaho",5193,1608,2021,"00-02","Single Parent (Mom)"
16,"Idaho",4756,1457,2021,"03-04","Single Parent (Mom)"
16,"Idaho",3191,928,2021,"05","Single Parent (Mom)"
16,"Idaho",18629,2925,2021,"06-11","Single Parent (Mom)"
16,"Idaho",22647,3609,2021,"12-17","Single Parent (Mom)"
16,"Idaho",43076,2524,2023,"00-02","Married Couple"
16,"Idaho",33841,2706,2023,"03-04","Married Couple"
16,"Idaho",16945,2252,2023,"05","Married Couple"
16,"Idaho",118233,5902,2023,"06-11","Married Couple"
16,"Idaho",124418,4864,2023,"12-17","Married Couple"
16,"Idaho",3852,1172,2023,"00-02","Single Parent (Dad)"
16,"Idaho",2012,742,2023,"03-04","Single Parent (Dad)"
16,"Idaho",1557,791,2023,"05","Single Parent (Dad)"
16,"Idaho",8233,1913,2023,"06-11","Single Parent (Dad)"
16,"Idaho",11109,2476,2023,"12-17","Single Parent (Dad)"
16,"Idaho",6754,1531,2023,"00-02","Single Parent (Mom)"
16,"Idaho",7042,1537,2023,"03-04","Single Parent (Mom)"
16,"Idaho",3844,1214,2023,"05","Single Parent (Mom)"
16,"Idaho",17952,2907,2023,"06-11","Single Parent (Mom)"
16,"Idaho",23734,3225,2023,"12-17","Single Parent (Mom)"
17,"Illinois",283415,7377,2011,"00-02","Married Couple"
17,"Illinois",213171,5984,2011,"03-04","Married Couple"
17,"Illinois",107238,5362,2011,"05","Married Couple"
17,"Illinois",671596,11990,2011,"06-11","Married Couple"
17,"Illinois",655002,11398,2011,"12-17","Married Couple"
17,"Illinois",31139,3329,2011,"00-02","Single Parent (Dad)"
17,"Illinois",18041,2768,2011,"03-04","Single Parent (Dad)"
17,"Illinois",9042,1891,2011,"05","Single Parent (Dad)"
17,"Illinois",47399,4163,2011,"06-11","Single Parent (Dad)"
17,"Illinois",61665,5212,2011,"12-17","Single Parent (Dad)"
17,"Illinois",85029,4529,2011,"00-02","Single Parent (Mom)"
17,"Illinois",70066,4751,2011,"03-04","Single Parent (Mom)"
17,"Illinois",33316,3495,2011,"05","Single Parent (Mom)"
17,"Illinois",220928,8941,2011,"06-11","Single Parent (Mom)"
17,"Illinois",247946,8950,2011,"12-17","Single Parent (Mom)"
17,"Illinois",278088,6442,2013,"00-02","Married Couple"
17,"Illinois",206670,5649,2013,"03-04","Married Couple"
17,"Illinois",96995,5254,2013,"05","Married Couple"
17,"Illinois",649653,9744,2013,"06-11","Married Couple"
17,"Illinois",648829,10445,2013,"12-17","Married Couple"
17,"Illinois",30126,3412,2013,"00-02","Single Parent (Dad)"
17,"Illinois",22336,2443,2013,"03-04","Single Parent (Dad)"
17,"Illinois",11599,1968,2013,"05","Single Parent (Dad)"
17,"Illinois",58664,4597,2013,"06-11","Single Parent (Dad)"
17,"Illinois",54649,4896,2013,"12-17","Single Parent (Dad)"
17,"Illinois",79440,4526,2013,"00-02","Single Parent (Mom)"
17,"Illinois",63835,4820,2013,"03-04","Single Parent (Mom)"
17,"Illinois",31828,3329,2013,"05","Single Parent (Mom)"
17,"Illinois",207256,9319,2013,"06-11","Single Parent (Mom)"
17,"Illinois",234499,9220,2013,"12-17","Single Parent (Mom)"
17,"Illinois",276060,6724,2015,"00-02","Married Couple"
17,"Illinois",201547,5595,2015,"03-04","Married Couple"
17,"Illinois",96975,4424,2015,"05","Married Couple"
17,"Illinois",631123,10512,2015,"06-11","Married Couple"
17,"Illinois",640683,10494,2015,"12-17","Married Couple"
17,"Illinois",28593,3278,2015,"00-02","Single Parent (Dad)"
17,"Illinois",20933,2421,2015,"03-04","Single Parent (Dad)"
17,"Illinois",7908,1375,2015,"05","Single Parent (Dad)"
17,"Illinois",56564,4783,2015,"06-11","Single Parent (Dad)"
17,"Illinois",53003,4266,2015,"12-17","Single Parent (Dad)"
17,"Illinois",76618,5487,2015,"00-02","Single Parent (Mom)"
17,"Illinois",64229,4071,2015,"03-04","Single Parent (Mom)"
17,"Illinois",35914,3685,2015,"05","Single Parent (Mom)"
17,"Illinois",212354,7982,2015,"06-11","Single Parent (Mom)"
17,"Illinois",225868,9506,2015,"12-17","Single Parent (Mom)"
17,"Illinois",279185,7150,2017,"00-02","Married Couple"
17,"Illinois",194085,5361,2017,"03-04","Married Couple"
17,"Illinois",89978,5405,2017,"05","Married Couple"
17,"Illinois",613561,10062,2017,"06-11","Married Couple"
17,"Illinois",631874,10077,2017,"12-17","Married Couple"
17,"Illinois",29794,2848,2017,"00-02","Single Parent (Dad)"
17,"Illinois",22915,2853,2017,"03-04","Single Parent (Dad)"
17,"Illinois",8607,1817,2017,"05","Single Parent (Dad)"
17,"Illinois",62787,5667,2017,"06-11","Single Parent (Dad)"
17,"Illinois",57259,4934,2017,"12-17","Single Parent (Dad)"
17,"Illinois",77539,4529,2017,"00-02","Single Parent (Mom)"
17,"Illinois",57217,3761,2017,"03-04","Single Parent (Mom)"
17,"Illinois",27303,2818,2017,"05","Single Parent (Mom)"
17,"Illinois",203635,8499,2017,"06-11","Single Parent (Mom)"
17,"Illinois",215502,8756,2017,"12-17","Single Parent (Mom)"
17,"Illinois",264924,7562,2019,"00-02","Married Couple"
17,"Illinois",192308,6806,2019,"03-04","Married Couple"
17,"Illinois",97979,5345,2019,"05","Married Couple"
17,"Illinois",576696,11877,2019,"06-11","Married Couple"
17,"Illinois",606029,12331,2019,"12-17","Married Couple"
17,"Illinois",27377,3746,2019,"00-02","Single Parent (Dad)"
17,"Illinois",18608,2794,2019,"03-04","Single Parent (Dad)"
17,"Illinois",6976,1623,2019,"05","Single Parent (Dad)"
17,"Illinois",55131,4881,2019,"06-11","Single Parent (Dad)"
17,"Illinois",66057,5899,2019,"12-17","Single Parent (Dad)"
17,"Illinois",77230,5045,2019,"00-02","Single Parent (Mom)"
17,"Illinois",61232,5097,2019,"03-04","Single Parent (Mom)"
17,"Illinois",28757,3631,2019,"05","Single Parent (Mom)"
17,"Illinois",196197,8525,2019,"06-11","Single Parent (Mom)"
17,"Illinois",222213,8634,2019,"12-17","Single Parent (Mom)"
17,"Illinois",259239,5995,2021,"00-02","Married Couple"
17,"Illinois",184679,6092,2021,"03-04","Married Couple"
17,"Illinois",95711,4926,2021,"05","Married Couple"
17,"Illinois",596689,11701,2021,"06-11","Married Couple"
17,"Illinois",625635,11428,2021,"12-17","Married Couple"
17,"Illinois",25786,3276,2021,"00-02","Single Parent (Dad)"
17,"Illinois",19772,2877,2021,"03-04","Single Parent (Dad)"
17,"Illinois",12879,2190,2021,"05","Single Parent (Dad)"
17,"Illinois",62702,5903,2021,"06-11","Single Parent (Dad)"
17,"Illinois",64511,5119,2021,"12-17","Single Parent (Dad)"
17,"Illinois",70026,4341,2021,"00-02","Single Parent (Mom)"
17,"Illinois",55377,4102,2021,"03-04","Single Parent (Mom)"
17,"Illinois",26396,3469,2021,"05","Single Parent (Mom)"
17,"Illinois",186905,9344,2021,"06-11","Single Parent (Mom)"
17,"Illinois",207334,9825,2021,"12-17","Single Parent (Mom)"
17,"Illinois",243692,7344,2023,"00-02","Married Couple"
17,"Illinois",170586,6152,2023,"03-04","Married Couple"
17,"Illinois",89324,4930,2023,"05","Married Couple"
17,"Illinois",556343,9317,2023,"06-11","Married Couple"
17,"Illinois",605521,12704,2023,"12-17","Married Couple"
17,"Illinois",25116,3527,2023,"00-02","Single Parent (Dad)"
17,"Illinois",19913,2532,2023,"03-04","Single Parent (Dad)"
17,"Illinois",8847,1876,2023,"05","Single Parent (Dad)"
17,"Illinois",61419,7657,2023,"06-11","Single Parent (Dad)"
17,"Illinois",75193,6820,2023,"12-17","Single Parent (Dad)"
17,"Illinois",60488,6417,2023,"00-02","Single Parent (Mom)"
17,"Illinois",47273,4916,2023,"03-04","Single Parent (Mom)"
17,"Illinois",25088,3526,2023,"05","Single Parent (Mom)"
17,"Illinois",175599,9153,2023,"06-11","Single Parent (Mom)"
17,"Illinois",209748,9405,2023,"12-17","Single Parent (Mom)"
18,"Indiana",139944,5159,2011,"00-02","Married Couple"
18,"Indiana",108556,5040,2011,"03-04","Married Couple"
18,"Indiana",51821,3322,2011,"05","Married Couple"
18,"Indiana",326138,9312,2011,"06-11","Married Couple"
18,"Indiana",332056,8354,2011,"12-17","Married Couple"
18,"Indiana",16539,2232,2011,"00-02","Single Parent (Dad)"
18,"Indiana",11254,1765,2011,"03-04","Single Parent (Dad)"
18,"Indiana",4678,1103,2011,"05","Single Parent (Dad)"
18,"Indiana",31236,3846,2011,"06-11","Single Parent (Dad)"
18,"Indiana",33537,3783,2011,"12-17","Single Parent (Dad)"
18,"Indiana",50102,4579,2011,"00-02","Single Parent (Mom)"
18,"Indiana",40166,3533,2011,"03-04","Single Parent (Mom)"
18,"Indiana",21424,2682,2011,"05","Single Parent (Mom)"
18,"Indiana",126266,7284,2011,"06-11","Single Parent (Mom)"
18,"Indiana",120526,5880,2011,"12-17","Single Parent (Mom)"
18,"Indiana",144620,4703,2013,"00-02","Married Couple"
18,"Indiana",109767,4501,2013,"03-04","Married Couple"
18,"Indiana",54440,3637,2013,"05","Married Couple"
18,"Indiana",333150,6702,2013,"06-11","Married Couple"
18,"Indiana",328296,7866,2013,"12-17","Married Couple"
18,"Indiana",16665,2070,2013,"00-02","Single Parent (Dad)"
18,"Indiana",12337,2047,2013,"03-04","Single Parent (Dad)"
18,"Indiana",5155,1152,2013,"05","Single Parent (Dad)"
18,"Indiana",34002,3680,2013,"06-11","Single Parent (Dad)"
18,"Indiana",34746,3792,2013,"12-17","Single Parent (Dad)"
18,"Indiana",44873,3562,2013,"00-02","Single Parent (Mom)"
18,"Indiana",34484,3049,2013,"03-04","Single Parent (Mom)"
18,"Indiana",17718,1852,2013,"05","Single Parent (Mom)"
18,"Indiana",115548,5845,2013,"06-11","Single Parent (Mom)"
18,"Indiana",120746,6202,2013,"12-17","Single Parent (Mom)"
18,"Indiana",146921,4947,2015,"00-02","Married Couple"
18,"Indiana",102497,4331,2015,"03-04","Married Couple"
18,"Indiana",48087,3019,2015,"05","Married Couple"
18,"Indiana",324751,8844,2015,"06-11","Married Couple"
18,"Indiana",340936,8723,2015,"12-17","Married Couple"
18,"Indiana",21602,2962,2015,"00-02","Single Parent (Dad)"
18,"Indiana",12104,2091,2015,"03-04","Single Parent (Dad)"
18,"Indiana",6280,1364,2015,"05","Single Parent (Dad)"
18,"Indiana",35319,4050,2015,"06-11","Single Parent (Dad)"
18,"Indiana",37168,3915,2015,"12-17","Single Parent (Dad)"
18,"Indiana",48636,3566,2015,"00-02","Single Parent (Mom)"
18,"Indiana",36385,3471,2015,"03-04","Single Parent (Mom)"
18,"Indiana",15942,2344,2015,"05","Single Parent (Mom)"
18,"Indiana",114291,6394,2015,"06-11","Single Parent (Mom)"
18,"Indiana",116004,6811,2015,"12-17","Single Parent (Mom)"
18,"Indiana",145058,5599,2017,"00-02","Married Couple"
18,"Indiana",102695,4834,2017,"03-04","Married Couple"
18,"Indiana",52760,3636,2017,"05","Married Couple"
18,"Indiana",320891,8338,2017,"06-11","Married Couple"
18,"Indiana",335327,8809,2017,"12-17","Married Couple"
18,"Indiana",20019,2783,2017,"00-02","Single Parent (Dad)"
18,"Indiana",12954,1864,2017,"03-04","Single Parent (Dad)"
18,"Indiana",5419,1500,2017,"05","Single Parent (Dad)"
18,"Indiana",35062,3789,2017,"06-11","Single Parent (Dad)"
18,"Indiana",34332,3636,2017,"12-17","Single Parent (Dad)"
18,"Indiana",48618,3722,2017,"00-02","Single Parent (Mom)"
18,"Indiana",36428,3717,2017,"03-04","Single Parent (Mom)"
18,"Indiana",19124,2559,2017,"05","Single Parent (Mom)"
18,"Indiana",113033,6710,2017,"06-11","Single Parent (Mom)"
18,"Indiana",118907,6438,2017,"12-17","Single Parent (Mom)"
18,"Indiana",142895,5649,2019,"00-02","Married Couple"
18,"Indiana",103846,4875,2019,"03-04","Married Couple"
18,"Indiana",48392,3285,2019,"05","Married Couple"
18,"Indiana",315438,9273,2019,"06-11","Married Couple"
18,"Indiana",332907,9534,2019,"12-17","Married Couple"
18,"Indiana",18141,3162,2019,"00-02","Single Parent (Dad)"
18,"Indiana",13900,2586,2019,"03-04","Single Parent (Dad)"
18,"Indiana",5222,1265,2019,"05","Single Parent (Dad)"
18,"Indiana",34881,4657,2019,"06-11","Single Parent (Dad)"
18,"Indiana",44751,5117,2019,"12-17","Single Parent (Dad)"
18,"Indiana",42642,4483,2019,"00-02","Single Parent (Mom)"
18,"Indiana",30285,4017,2019,"03-04","Single Parent (Mom)"
18,"Indiana",18780,2978,2019,"05","Single Parent (Mom)"
18,"Indiana",100666,7299,2019,"06-11","Single Parent (Mom)"
18,"Indiana",116661,6705,2019,"12-17","Single Parent (Mom)"
18,"Indiana",148187,6726,2021,"00-02","Married Couple"
18,"Indiana",112088,5061,2021,"03-04","Married Couple"
18,"Indiana",54637,4694,2021,"05","Married Couple"
18,"Indiana",327247,8767,2021,"06-11","Married Couple"
18,"Indiana",349659,9418,2021,"12-17","Married Couple"
18,"Indiana",16107,2610,2021,"00-02","Single Parent (Dad)"
18,"Indiana",8682,1890,2021,"03-04","Single Parent (Dad)"
18,"Indiana",5765,1280,2021,"05","Single Parent (Dad)"
18,"Indiana",34227,3758,2021,"06-11","Single Parent (Dad)"
18,"Indiana",40435,4776,2021,"12-17","Single Parent (Dad)"
18,"Indiana",43832,4250,2021,"00-02","Single Parent (Mom)"
18,"Indiana",27664,2924,2021,"03-04","Single Parent (Mom)"
18,"Indiana",16592,2734,2021,"05","Single Parent (Mom)"
18,"Indiana",105166,7109,2021,"06-11","Single Parent (Mom)"
18,"Indiana",116253,7420,2021,"12-17","Single Parent (Mom)"
18,"Indiana",151269,5500,2023,"00-02","Married Couple"
18,"Indiana",106116,4716,2023,"03-04","Married Couple"
18,"Indiana",54624,4380,2023,"05","Married Couple"
18,"Indiana",334461,10715,2023,"06-11","Married Couple"
18,"Indiana",343561,9808,2023,"12-17","Married Couple"
18,"Indiana",17890,3275,2023,"00-02","Single Parent (Dad)"
18,"Indiana",12386,2137,2023,"03-04","Single Parent (Dad)"
18,"Indiana",4708,1204,2023,"05","Single Parent (Dad)"
18,"Indiana",34236,4451,2023,"06-11","Single Parent (Dad)"
18,"Indiana",40982,4299,2023,"12-17","Single Parent (Dad)"
18,"Indiana",37774,4121,2023,"00-02","Single Parent (Mom)"
18,"Indiana",29058,4202,2023,"03-04","Single Parent (Mom)"
18,"Indiana",15171,2530,2023,"05","Single Parent (Mom)"
18,"Indiana",106039,7385,2023,"06-11","Single Parent (Mom)"
18,"Indiana",115548,8819,2023,"12-17","Single Parent (Mom)"
19,"Iowa",77826,2972,2011,"00-02","Married Couple"
19,"Iowa",54924,2876,2011,"03-04","Married Couple"
19,"Iowa",26295,2322,2011,"05","Married Couple"
19,"Iowa",158451,4606,2011,"06-11","Married Couple"
19,"Iowa",165929,5382,2011,"12-17","Married Couple"
19,"Iowa",7938,1411,2011,"00-02","Single Parent (Dad)"
19,"Iowa",4361,1057,2011,"03-04","Single Parent (Dad)"
19,"Iowa",2597,859,2011,"05","Single Parent (Dad)"
19,"Iowa",15063,2363,2011,"06-11","Single Parent (Dad)"
19,"Iowa",14462,1661,2011,"12-17","Single Parent (Dad)"
19,"Iowa",19710,2192,2011,"00-02","Single Parent (Mom)"
19,"Iowa",17175,2226,2011,"03-04","Single Parent (Mom)"
19,"Iowa",8272,1396,2011,"05","Single Parent (Mom)"
19,"Iowa",52213,3794,2011,"06-11","Single Parent (Mom)"
19,"Iowa",46231,3527,2011,"12-17","Single Parent (Mom)"
19,"Iowa",73907,3069,2013,"00-02","Married Couple"
19,"Iowa",52547,2445,2013,"03-04","Married Couple"
19,"Iowa",27997,2398,2013,"05","Married Couple"
19,"Iowa",165189,4411,2013,"06-11","Married Couple"
19,"Iowa",158908,4310,2013,"12-17","Married Couple"
19,"Iowa",8763,1544,2013,"00-02","Single Parent (Dad)"
19,"Iowa",6377,1317,2013,"03-04","Single Parent (Dad)"
19,"Iowa",3481,962,2013,"05","Single Parent (Dad)"
19,"Iowa",17690,2394,2013,"06-11","Single Parent (Dad)"
19,"Iowa",15038,2002,2013,"12-17","Single Parent (Dad)"
19,"Iowa",17926,2338,2013,"00-02","Single Parent (Mom)"
19,"Iowa",13960,1815,2013,"03-04","Single Parent (Mom)"
19,"Iowa",9115,1583,2013,"05","Single Parent (Mom)"
19,"Iowa",45951,3845,2013,"06-11","Single Parent (Mom)"
19,"Iowa",47410,3127,2013,"12-17","Single Parent (Mom)"
19,"Iowa",78874,3031,2015,"00-02","Married Couple"
19,"Iowa",54755,2629,2015,"03-04","Married Couple"
19,"Iowa",28139,2024,2015,"05","Married Couple"
19,"Iowa",165600,5018,2015,"06-11","Married Couple"
19,"Iowa",156331,5190,2015,"12-17","Married Couple"
19,"Iowa",9056,1628,2015,"00-02","Single Parent (Dad)"
19,"Iowa",4121,1057,2015,"03-04","Single Parent (Dad)"
19,"Iowa",3241,918,2015,"05","Single Parent (Dad)"
19,"Iowa",17634,2739,2015,"06-11","Single Parent (Dad)"
19,"Iowa",18408,2665,2015,"12-17","Single Parent (Dad)"
19,"Iowa",17468,2237,2015,"00-02","Single Parent (Mom)"
19,"Iowa",13374,1837,2015,"03-04","Single Parent (Mom)"
19,"Iowa",6563,1170,2015,"05","Single Parent (Mom)"
19,"Iowa",47546,3648,2015,"06-11","Single Parent (Mom)"
19,"Iowa",47106,3888,2015,"12-17","Single Parent (Mom)"
19,"Iowa",82123,3780,2017,"00-02","Married Couple"
19,"Iowa",53979,2964,2017,"03-04","Married Couple"
19,"Iowa",27698,2452,2017,"05","Married Couple"
19,"Iowa",166772,5471,2017,"06-11","Married Couple"
19,"Iowa",164910,4580,2017,"12-17","Married Couple"
19,"Iowa",9161,1385,2017,"00-02","Single Parent (Dad)"
19,"Iowa",5499,1177,2017,"03-04","Single Parent (Dad)"
19,"Iowa",2863,864,2017,"05","Single Parent (Dad)"
19,"Iowa",18289,2261,2017,"06-11","Single Parent (Dad)"
19,"Iowa",19604,3048,2017,"12-17","Single Parent (Dad)"
19,"Iowa",18787,2275,2017,"00-02","Single Parent (Mom)"
19,"Iowa",12977,2008,2017,"03-04","Single Parent (Mom)"
19,"Iowa",6900,1357,2017,"05","Single Parent (Mom)"
19,"Iowa",41343,2989,2017,"06-11","Single Parent (Mom)"
19,"Iowa",43140,3691,2017,"12-17","Single Parent (Mom)"
19,"Iowa",74895,3648,2019,"00-02","Married Couple"
19,"Iowa",56294,2743,2019,"03-04","Married Couple"
19,"Iowa",28882,2097,2019,"05","Married Couple"
19,"Iowa",163086,5183,2019,"06-11","Married Couple"
19,"Iowa",156350,4651,2019,"12-17","Married Couple"
19,"Iowa",7283,1584,2019,"00-02","Single Parent (Dad)"
19,"Iowa",5414,1413,2019,"03-04","Single Parent (Dad)"
19,"Iowa",2257,803,2019,"05","Single Parent (Dad)"
19,"Iowa",15995,2104,2019,"06-11","Single Parent (Dad)"
19,"Iowa",19616,2527,2019,"12-17","Single Parent (Dad)"
19,"Iowa",17219,2466,2019,"00-02","Single Parent (Mom)"
19,"Iowa",14089,2189,2019,"03-04","Single Parent (Mom)"
19,"Iowa",7407,1500,2019,"05","Single Parent (Mom)"
19,"Iowa",47637,4646,2019,"06-11","Single Parent (Mom)"
19,"Iowa",45548,3634,2019,"12-17","Single Parent (Mom)"
19,"Iowa",73107,3514,2021,"00-02","Married Couple"
19,"Iowa",56768,3249,2021,"03-04","Married Couple"
19,"Iowa",28503,3062,2021,"05","Married Couple"
19,"Iowa",173587,6840,2021,"06-11","Married Couple"
19,"Iowa",175838,5646,2021,"12-17","Married Couple"
19,"Iowa",10041,1578,2021,"00-02","Single Parent (Dad)"
19,"Iowa",5712,1171,2021,"03-04","Single Parent (Dad)"
19,"Iowa",3148,856,2021,"05","Single Parent (Dad)"
19,"Iowa",16068,2346,2021,"06-11","Single Parent (Dad)"
19,"Iowa",15181,2019,2021,"12-17","Single Parent (Dad)"
19,"Iowa",15762,1969,2021,"00-02","Single Parent (Mom)"
19,"Iowa",11650,1788,2021,"03-04","Single Parent (Mom)"
19,"Iowa",6991,1353,2021,"05","Single Parent (Mom)"
19,"Iowa",39470,3571,2021,"06-11","Single Parent (Mom)"
19,"Iowa",51029,4355,2021,"12-17","Single Parent (Mom)"
19,"Iowa",74652,3010,2023,"00-02","Married Couple"
19,"Iowa",53378,2709,2023,"03-04","Married Couple"
19,"Iowa",26162,2361,2023,"05","Married Couple"
19,"Iowa",169369,5863,2023,"06-11","Married Couple"
19,"Iowa",166683,5541,2023,"12-17","Married Couple"
19,"Iowa",8222,1594,2023,"00-02","Single Parent (Dad)"
19,"Iowa",3803,866,2023,"03-04","Single Parent (Dad)"
19,"Iowa",2822,1185,2023,"05","Single Parent (Dad)"
19,"Iowa",19121,3115,2023,"06-11","Single Parent (Dad)"
19,"Iowa",20015,2594,2023,"12-17","Single Parent (Dad)"
19,"Iowa",13986,1733,2023,"00-02","Single Parent (Mom)"
19,"Iowa",13402,2108,2023,"03-04","Single Parent (Mom)"
19,"Iowa",7510,1592,2023,"05","Single Parent (Mom)"
19,"Iowa",44280,4113,2023,"06-11","Single Parent (Mom)"
19,"Iowa",47779,4003,2023,"12-17","Single Parent (Mom)"
20,"Kansas",73205,3115,2011,"00-02","Married Couple"
20,"Kansas",52615,3039,2011,"03-04","Married Couple"
20,"Kansas",25957,2374,2011,"05","Married Couple"
20,"Kansas",156721,5263,2011,"06-11","Married Couple"
20,"Kansas",163169,4933,2011,"12-17","Married Couple"
20,"Kansas",7667,1430,2011,"00-02","Single Parent (Dad)"
20,"Kansas",5303,1293,2011,"03-04","Single Parent (Dad)"
